[2024-08-22T23:48:14.036+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T13:51:00+00:00 [queued]>
[2024-08-22T23:48:14.039+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T13:51:00+00:00 [queued]>
[2024-08-22T23:48:14.039+0200] {taskinstance.py:2171} INFO - Starting attempt 1 of 2
[2024-08-22T23:48:14.050+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 13:51:00+00:00
[2024-08-22T23:48:14.053+0200] {standard_task_runner.py:60} INFO - Started process 52492 to run task
[2024-08-22T23:48:14.055+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T13:51:00+00:00', '--job-id', '1114', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmpkz2ng8uo']
[2024-08-22T23:48:14.057+0200] {standard_task_runner.py:88} INFO - Job 1114: Subtask upload
[2024-08-22T23:48:15.582+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.606+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.630+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.655+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.679+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.705+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.730+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.768+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.792+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.823+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.848+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.873+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.898+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.924+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.949+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:15.975+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.001+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.028+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.056+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.081+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.107+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.133+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.158+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.183+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.207+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.235+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.260+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.285+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.311+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.335+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.359+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.383+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.407+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.433+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.458+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.483+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.506+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.531+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.557+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.581+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.607+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.632+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.658+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.683+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.709+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.734+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.759+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.784+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.809+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.834+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.860+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.885+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.913+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.940+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.965+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:48:16.990+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:48:16.990+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:48:16.995+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T135100, start_date=20240822T214814, end_date=20240822T214816
[2024-08-22T23:48:17.048+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:48:17.056+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
