[2024-08-22T23:46:32.463+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T08:51:00+00:00 [queued]>
[2024-08-22T23:46:32.469+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T08:51:00+00:00 [queued]>
[2024-08-22T23:46:32.469+0200] {taskinstance.py:2171} INFO - Starting attempt 1 of 2
[2024-08-22T23:46:32.481+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 08:51:00+00:00
[2024-08-22T23:46:32.483+0200] {standard_task_runner.py:60} INFO - Started process 52013 to run task
[2024-08-22T23:46:32.486+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T08:51:00+00:00', '--job-id', '1086', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmpqt1d_5zu']
[2024-08-22T23:46:32.490+0200] {standard_task_runner.py:88} INFO - Job 1086: Subtask upload
[2024-08-22T23:46:33.287+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.310+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.334+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.358+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.383+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.410+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.434+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.459+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.483+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.508+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.531+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.556+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.579+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.606+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.630+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.656+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.688+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.712+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.738+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.763+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.785+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.808+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.834+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.857+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.888+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.915+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.939+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.963+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:33.989+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.014+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.040+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.065+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.091+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.121+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.144+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.167+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.192+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.218+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.241+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.264+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.286+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.310+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.341+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.364+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.387+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.410+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.435+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.465+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.492+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.514+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.540+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.563+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.585+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.608+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.632+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.655+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.678+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.701+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.724+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.748+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.771+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.794+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.817+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.840+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.862+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.885+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.914+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.939+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.964+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:34.991+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.015+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.038+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.062+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.086+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.109+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.132+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.157+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.181+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.204+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.228+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.251+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.281+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:46:35.305+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:46:35.305+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:46:35.308+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T085100, start_date=20240822T214632, end_date=20240822T214635
[2024-08-22T23:46:35.352+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:46:35.362+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
