[2024-08-22T23:45:10.224+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:49:00+00:00 [queued]>
[2024-08-22T23:45:10.227+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:49:00+00:00 [queued]>
[2024-08-22T23:45:10.227+0200] {taskinstance.py:2171} INFO - Starting attempt 1 of 2
[2024-08-22T23:45:10.241+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 04:49:00+00:00
[2024-08-22T23:45:10.242+0200] {standard_task_runner.py:60} INFO - Started process 51616 to run task
[2024-08-22T23:45:10.245+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T04:49:00+00:00', '--job-id', '1056', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmpkn9ua_so']
[2024-08-22T23:45:10.246+0200] {standard_task_runner.py:88} INFO - Job 1056: Subtask upload
[2024-08-22T23:45:10.866+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:10.892+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:10.919+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:10.947+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:10.975+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.003+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.027+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.056+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.082+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.108+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.133+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.161+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.185+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.213+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.239+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.264+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.288+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.313+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.338+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.365+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.390+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.416+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.453+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.479+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.505+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.529+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.554+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.579+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.603+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.628+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.653+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.680+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.704+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.732+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.757+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.781+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.808+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.834+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.859+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.885+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.911+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.939+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.965+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:11.990+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.018+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.043+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.071+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.096+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.120+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.162+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.190+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.225+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.252+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.277+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.305+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.331+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.357+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.382+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.408+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.436+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.461+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.489+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.515+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.540+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.564+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.589+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.617+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.643+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.668+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.692+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.717+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.742+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.769+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.795+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.820+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.847+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.873+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.899+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.923+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.948+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:12.974+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.000+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.025+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.050+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.075+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.099+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.125+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.157+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.183+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.207+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.236+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:13.260+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:45:13.260+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:45:13.263+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T044900, start_date=20240822T214510, end_date=20240822T214513
[2024-08-22T23:45:13.280+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:45:13.287+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
