[2024-08-22T23:41:39.970+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:29:00+00:00 [queued]>
[2024-08-22T23:41:39.975+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:29:00+00:00 [queued]>
[2024-08-22T23:41:39.975+0200] {taskinstance.py:2171} INFO - Starting attempt 2 of 2
[2024-08-22T23:41:39.989+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 04:29:00+00:00
[2024-08-22T23:41:39.990+0200] {standard_task_runner.py:60} INFO - Started process 50628 to run task
[2024-08-22T23:41:39.992+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T04:29:00+00:00', '--job-id', '1007', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmp8h_u81yn']
[2024-08-22T23:41:39.993+0200] {standard_task_runner.py:88} INFO - Job 1007: Subtask upload
[2024-08-22T23:41:41.715+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.741+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.772+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.799+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.830+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.860+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.884+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.910+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.934+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.960+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:41.984+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.010+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.042+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.067+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.093+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.122+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.148+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.177+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.202+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.227+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.253+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.278+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.304+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.331+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.356+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.384+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.410+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.452+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.477+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.502+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.527+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.552+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.580+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.604+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.630+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.656+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.682+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.707+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.731+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.761+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.787+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.816+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.841+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.869+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.899+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.924+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.948+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:42.978+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:43.002+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:43.029+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:41:43.029+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:41:43.033+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T042900, start_date=20240822T214139, end_date=20240822T214143
[2024-08-22T23:41:43.066+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:41:43.073+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
