[2024-08-22T23:45:24.102+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:39:00+00:00 [queued]>
[2024-08-22T23:45:24.108+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:39:00+00:00 [queued]>
[2024-08-22T23:45:24.108+0200] {taskinstance.py:2171} INFO - Starting attempt 2 of 2
[2024-08-22T23:45:24.135+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 04:39:00+00:00
[2024-08-22T23:45:24.137+0200] {standard_task_runner.py:60} INFO - Started process 51685 to run task
[2024-08-22T23:45:24.140+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T04:39:00+00:00', '--job-id', '1062', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmp65e7thy6']
[2024-08-22T23:45:24.144+0200] {standard_task_runner.py:88} INFO - Job 1062: Subtask upload
[2024-08-22T23:45:24.958+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:24.984+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.007+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.034+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.059+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.084+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.107+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.131+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.155+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.179+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.202+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.226+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.251+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.275+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.298+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.321+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.345+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.367+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.391+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.416+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.439+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.463+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.485+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.513+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.536+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.560+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.584+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.608+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.635+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.659+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.682+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.705+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.729+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.752+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.775+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.800+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.824+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.848+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.872+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.896+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.926+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.952+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:25.982+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.017+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.041+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.066+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.092+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.120+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.158+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.180+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.204+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.232+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.258+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.283+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.306+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.328+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.354+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.384+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.408+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.432+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.468+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.491+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.520+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.547+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.571+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.599+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.626+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.650+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.676+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.700+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.725+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.750+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.773+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.797+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.821+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.847+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.872+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.897+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.921+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.945+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.969+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:26.992+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:27.018+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:27.041+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:27.072+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:45:27.099+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:45:27.099+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:45:27.106+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T043900, start_date=20240822T214524, end_date=20240822T214527
[2024-08-22T23:45:27.131+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:45:27.140+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
