[2024-08-22T23:41:00.827+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:25:00+00:00 [queued]>
[2024-08-22T23:41:00.832+0200] {taskinstance.py:1957} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: Ugoo-DAG.upload scheduled__2024-08-22T04:25:00+00:00 [queued]>
[2024-08-22T23:41:00.832+0200] {taskinstance.py:2171} INFO - Starting attempt 2 of 2
[2024-08-22T23:41:00.852+0200] {taskinstance.py:2192} INFO - Executing <Task(PythonOperator): upload> on 2024-08-22 04:25:00+00:00
[2024-08-22T23:41:00.854+0200] {standard_task_runner.py:60} INFO - Started process 50455 to run task
[2024-08-22T23:41:00.857+0200] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'Ugoo-DAG', 'upload', 'scheduled__2024-08-22T04:25:00+00:00', '--job-id', '1000', '--raw', '--subdir', 'DAGS_FOLDER/datadownload.py', '--cfg-path', '/tmp/tmpxv974ifw']
[2024-08-22T23:41:00.862+0200] {standard_task_runner.py:88} INFO - Job 1000: Subtask upload
[2024-08-22T23:41:02.137+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.160+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.184+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.207+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.236+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.263+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.286+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.311+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.337+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.360+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.385+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.409+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.434+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.459+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.482+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.505+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.530+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.557+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.581+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.606+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.632+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.655+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.678+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.701+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.727+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.750+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.776+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.800+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.826+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.850+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.874+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.899+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.925+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.948+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.973+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:02.998+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.022+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.046+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.070+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.096+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.120+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.144+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.167+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.189+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.213+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.238+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.264+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.288+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.313+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.338+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.374+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.399+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.424+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.447+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.472+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.498+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.521+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.545+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.572+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.595+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.620+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.645+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.669+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.693+0200] {logging_mixin.py:188} INFO - Skipping invalid row: []
[2024-08-22T23:41:03.719+0200] {logging_mixin.py:188} INFO - Data uploaded successfully to PostgreSQL database.
[2024-08-22T23:41:03.720+0200] {python.py:201} INFO - Done. Returned value was: None
[2024-08-22T23:41:03.727+0200] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=Ugoo-DAG, task_id=upload, execution_date=20240822T042500, start_date=20240822T214100, end_date=20240822T214103
[2024-08-22T23:41:03.766+0200] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2024-08-22T23:41:03.795+0200] {taskinstance.py:3281} INFO - 0 downstream tasks scheduled from follow-on schedule check
